title,author,full_link,like_count,cover_pic,author_img
23.6万拿下特斯拉Model Y后轮驱动版,不问世事,https://www.xiaohongshu.com/explore/67ce53d3000000002802a5ff?xsec_token=ABR_M2NSVyL1pKIpTgxRBad4DtdWHvJwoFtmIMTruIJ0E=&xsec_source=pc_search,2,https://sns-webpic-qc.xhscdn.com/202503181354/e49eb85a0a21594ff77fc27b18cfc910/1040g2sg31er5v8p25qdg5pg11gsiu9pueocgfo0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/645b7e90e29f7d0acadad8aa.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉周五是上还是下取决于今天晚上,妖股工程师,https://www.xiaohongshu.com/explore/67d27985000000000e007267?xsec_token=ABYOeL-P4OVJho0iTfqnJOCmJ6f9polOFv2gXrgi19-SA=&xsec_source=pc_search,4,https://sns-webpic-qc.xhscdn.com/202503181354/3c4ff3e728f5f9b68bae146c701d70ec/1040g00831ev7igvt6a005ndta6p099n704vme30!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31empsdp558005ndta6p099n7ie11dqo?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
等我盘下特斯拉，在坐每人一台毛豆x,Ler,https://www.xiaohongshu.com/explore/67d8ec890000000006029fa1?xsec_token=ABfCxMe4NZo4oMipplLBpLw159CKkPzajZcjobpBA7ZJ0=&xsec_source=pc_search,1,https://sns-webpic-qc.xhscdn.com/202503181354/1e91da0067ecdccb0078fcee02d8ad1a/notes_pre_post/1040g3k031f5grmdh6e5g4bv32jl4ulvber3d1r8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dvmfvelgm6g4bv32jl4ulvbceq33t0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
深度分析TeSiLa,财咖Dorcas-,https://www.xiaohongshu.com/explore/67ccefa1000000001201e911?xsec_token=ABBZs6I09FZCTBPU_Nm2sd2Ei63Sr7odQkJIW7OncXrdQ=&xsec_source=pc_search,4,https://sns-webpic-qc.xhscdn.com/202503181354/4587b6b31fa8c89502d86fd684f4e3f8/1040g00831epopt5emg205o45q7v097obp09vj10!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dsp9eubgu005o45q7v097obtqm0498?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉股票何时回归 无有大神分析,卖特斯拉的小刺猬,https://www.xiaohongshu.com/explore/67d783e600000000090392c2?xsec_token=ABoGotwKFFnZFOA6mKVYgkLObaNj8wypwXebStguIU9G8=&xsec_source=pc_search,30,https://sns-webpic-qc.xhscdn.com/202503181354/d4f7b21b91a848e986a85efe9456b316/1040g00831f45329f6o005oq1j2465ci1p2f18vg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3104f5995m4005oq1j2465ci117pudag?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉真的不行了,momo,https://www.xiaohongshu.com/explore/67cb0522000000001203c33f?xsec_token=ABdDZnZv7t9COIGDZ0QE_0rINU1yvnayBaHA0T6O4cj54=&xsec_source=pc_search,74,https://sns-webpic-qc.xhscdn.com/202503181354/220a0328ed4709077497cdd9a3853f7b/notes_pre_post/1040g3k031enub52h6i005pa1tip38jccmfjj160!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30t6k2s0ak6005pa1tip38jccvt3u7l0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
T Daily 2025.3.12,特能卷,https://www.xiaohongshu.com/explore/67d184130000000029034274?xsec_token=AB2GxB1rSvoqRAKcuKe3jJYXLc_irzf2PLwEH0qmCUbqE=&xsec_source=pc_search,12,https://sns-webpic-qc.xhscdn.com/202503181354/dd6e1947a7d4351d11714436c61540ad/spectrum/1040g0k031eu9hr6i6m004a5rabr67nagqsa5prg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315ng1sd7gm004a5rabr67nagd56agto?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉近期的操作,小辉哥,https://www.xiaohongshu.com/explore/67d34334000000001d025ab8?xsec_token=ABj2TvQnNio8j5IAtn5ToqAn_JUPeQhqY5gkQ2g4NbKsY=&xsec_source=pc_search,6,https://sns-webpic-qc.xhscdn.com/202503181354/e160cdce3aef12ec1040f5cec2f75c3b/1040g00831f0069ol5u005ptu20p3i6r5plhlfdg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31eul6rqglu005ptu20p3i6r5rqhpvqg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
拿到特斯拉焕新Model Y，这个设计只有它有,YYP颜宇鹏,https://www.xiaohongshu.com/explore/67cbf205000000002901e570?xsec_token=ABdDZnZv7t9COIGDZ0QE_0rCzgOIejdaAAqPYxDOIaD1o=&xsec_source=pc_search,198,https://sns-webpic-qc.xhscdn.com/202503181354/e55eac0ea5eb0bda9906aa95e58b3bbd/spectrum/1040g34o31eorh470lu0g5o9vep00j61a64c9tb0!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/620639c7f8c90c8ab746793f.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
现在是政策最合适的时候吗？,在特斯拉拼命的莎,https://www.xiaohongshu.com/explore/67ce847f000000001203e640?xsec_token=ABR_M2NSVyL1pKIpTgxRBad4o97d9RMlepgb_4gc322sM=&xsec_source=pc_search,6,https://sns-webpic-qc.xhscdn.com/202503181354/5a017c9d338b60b20c86019aa83089ec/1040g00831erbtcsl6g005otq5q7ptcd12gcduug!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a1a625nnc005otq5q7ptcd1me1v2d8?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉一季度交付预期疲软,海外研究,https://www.xiaohongshu.com/explore/67d2f77a0000000009038420?xsec_token=ABYOeL-P4OVJho0iTfqnJOCo60WqPMB0sORKRiejLCbB8=&xsec_source=pc_search,2,https://sns-webpic-qc.xhscdn.com/202503181354/92fcbc86b8b12296346ea806175e133f/spectrum/1040g0k031evmnj006m705pp8nldn3bs2vmpbvko!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/645b7efe1fc3de4c930effac.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
实时更新！特斯拉modelY政策大调整！,阿星特友团,https://www.xiaohongshu.com/explore/67d024220000000028029a28?xsec_token=ABrx7XiuncOp2JB7b_Hp0CM8EMbSaeMkuOTTlxklF5-78=&xsec_source=pc_search,6,https://sns-webpic-qc.xhscdn.com/202503181354/8b721fa48132beffde0a8245f2ad12e9/1040g2sg31esukvddmm5g5ol9jiomd135buse0sg!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/65824d8f39525e000175227c.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉 vs 小米汽车｜30W预算，到底该选谁？🚗,钟灵毓秀🌸,https://www.xiaohongshu.com/explore/67d8d510000000001201ee41?xsec_token=ABfCxMe4NZo4oMipplLBpLw13Azkwogm7kiSGfrDrd9j8=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181354/01f9ab05be3ba4dc632277d7fba284c4/1040g2sg31f5bmcg86o7g5n9h5k34daits8qm17o!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/624e5b96630f07e989f632a3.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
2月份特斯拉在各国的销量，不少国家跌7成了,天上的长颈鹿,https://www.xiaohongshu.com/explore/67ce12ac000000002a003e26?xsec_token=ABR_M2NSVyL1pKIpTgxRBad-NG9gLubEf3TWqOZWjamf0=&xsec_source=pc_search,14,https://sns-webpic-qc.xhscdn.com/202503181354/2c30063a34e228ece745d395aa5f6cde/spectrum/1040g0k031eqtv75q5u005o0g9lqg900oealt1q8!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312ha5ktmn0605o0g9lqg900ooaqi6go?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
一起见证，今晚特斯拉拉爆空头,我是NG哥,https://www.xiaohongshu.com/explore/67d18b57000000001203d115?xsec_token=AB2GxB1rSvoqRAKcuKe3jJYYiLjliP53EPpRf_QJIRPcc=&xsec_source=pc_search,118,https://sns-webpic-qc.xhscdn.com/202503181354/e358353dca688dfc8a37bc63768ef105/notes_pre_post/1040g3k831euaack56a704a5091v9f4l6ducuh98!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d1iglrjgk004a5091v9f4l67i09b00?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
🚗 特斯拉暴跌超50%！到处在反老马,邹饱饱全球看😍,https://www.xiaohongshu.com/explore/67cfa17a000000002802b6e7?xsec_token=ABSnFMSxL4injzGBk8-MOk4Y87x0XVIwtfQ-wSxEpXWbQ=&xsec_source=pc_search,7,https://sns-webpic-qc.xhscdn.com/202503181354/6e113951251d0fb02ea182283d585c4b/notes_pre_post/1040g3k831esejmaom0005pmc785ne700ugmq378!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bs2p9ck08005pmc785ne700m9bcck0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
美股底部出现,努力赚钱让娃躺平,https://www.xiaohongshu.com/explore/67cfd5bb000000002900b4db?xsec_token=ABSnFMSxL4injzGBk8-MOk4QDsWSKsiONvnNJYiGpotT4=&xsec_source=pc_search,26,https://sns-webpic-qc.xhscdn.com/202503181354/cc83cdef850c019766512b6662c718f8/notes_pre_post/1040g3k831eskm2usm07g4a3alt3p6mi7fdvjn1o!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/6144c0cb1ea9e7c98d657965.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
美股暴跌，特斯拉暴跌15%,德尔塔,https://www.xiaohongshu.com/explore/67cf483d000000002a0011ae?xsec_token=ABSnFMSxL4injzGBk8-MOk4REebEXI3mfGuC4BJ_OXiKY=&xsec_source=pc_search,4,https://sns-webpic-qc.xhscdn.com/202503181354/39c4031c0f02f91b640d5a9bc218a3b6/1040g2sg31es33qbl5ua05ns96890978isikhvt8!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31datbij40c6g5ns96890978iktnt06g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
买特斯拉必看‼️打死别交的40个智商税✅,阿飞特友团,https://www.xiaohongshu.com/explore/67cc3ab5000000002903e354?xsec_token=ABBZs6I09FZCTBPU_Nm2sd2GP_UdfWNV4G-xrBOU3IrPs=&xsec_source=pc_search,26,https://sns-webpic-qc.xhscdn.com/202503181355/4025169b53f5a871975af902d5fb8272/1040g00831eok262pmi5g5omh4t15bovpnirkf9g!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/660bd2de3af703000136bba9.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
北美Model 3 今天零首付，零利率了！,..,https://www.xiaohongshu.com/explore/67c744bc0000000028037d1a?xsec_token=ABOP8_oppRZTQ7nJyJhruvj1aJo1QBzvvK0J6vFB-RMpI=&xsec_source=pc_search,53,https://sns-webpic-qc.xhscdn.com/202503181355/ca1ff9c505da9072ddab2dc85b2232da/notes_pre_post/1040g3k031ek95jgqh6005ni8p0t08bjtdf7l858!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30trkp0hbku005ni8p0t08bjtoj72hi0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
果然，配仓好涨跌都不焦虑,momo,https://www.xiaohongshu.com/explore/67d4717e000000001d01e551?xsec_token=ABpPa30sOKON9Jzs6XCT_A-_sRrJB2K53ohrtMz-_Bw4E=&xsec_source=pc_search,33,https://sns-webpic-qc.xhscdn.com/202503181355/9e1a4cce9995309e1a214c77d418ff0a/notes_pre_post/1040g3k031f14td5vmm004a41pnmp2nk2k2gg75g!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31865tmtfgq0g4a41pnmp2nk24gdf7b0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉回本的一天,陈珂消息铺,https://www.xiaohongshu.com/explore/67d4e09f000000000d0165f6?xsec_token=ABpPa30sOKON9Jzs6XCT_A-83kS_UbH2ASVRf6_apkHj8=&xsec_source=pc_search,13,https://sns-webpic-qc.xhscdn.com/202503181355/406e3fe6b9017ee19cccce997150e8df/1040g00831f1ij994mi6g5ngf0p1g8vs9mv8i0ko!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qumc7r614005ngf0p1g8vs9tlhub7g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉焕新3装修🔧,卡斯柏大人,https://www.xiaohongshu.com/explore/67d8e6c9000000000900f0a5?xsec_token=ABfCxMe4NZo4oMipplLBpLw7JvMiPDV5Ky2mNapQGNlQY=&xsec_source=pc_search,3,https://sns-webpic-qc.xhscdn.com/202503181355/dcaac84824758dcdd100445d39eea8eb/notes_pre_post/1040g3k031f5gburqm67049v1vviai4kb1r2kvn0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31e4dbg3ugm0049v1vviai4kbp5j2qvo?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉直接毁灭吧！！！,陈珂消息铺,https://www.xiaohongshu.com/explore/67bdd4e8000000000b014100?xsec_token=ABIWDeJgMfyyLpeIGMQfh5ggtCAz_3CE30d7H7sfGz8UM=&xsec_source=pc_search,116,https://sns-webpic-qc.xhscdn.com/202503181355/4a02510058ba72b3a57f52cf9ee08b36/1040g2sg31eb2fg72gud05ngf0p1g8vs9frmttr0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qumc7r614005ngf0p1g8vs9tlhub7g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
车主聊车：焕新版ModelY1000公里用车报告,特派员阿成,https://www.xiaohongshu.com/explore/67d57d31000000001a007c58?xsec_token=ABWjqipHu-glenAu_RIxY1U4PuZjGKyDIjMux_hS8IZow=&xsec_source=pc_search,82,https://sns-webpic-qc.xhscdn.com/202503181355/e9823583d47b269998a4b0cf1b47f907/spectrum/1040g34o31f25ooik5u0g5oiehnrochv9329fss0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d6u646j0k005oiehnrochv9sghmpfo?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉员工离职后才敢分享的买车真相‼️,特友团聊加电,https://www.xiaohongshu.com/explore/67b32e840000000018011b7a?xsec_token=ABlR4ZlPO2cwKXHt4EE96BF-E58s8BQjJLqflEJHlPXnE=&xsec_source=pc_search,540,https://sns-webpic-qc.xhscdn.com/202503181355/7bf9376172c843900aea45df084f0273/1040g00831e0llgevgud05oqrm7em43o1c0rs780!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/645e052fbef4b6b8c9efd951.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
3月，内部消息！特斯拉焕新Y新政来了🔥,娜娜小特工,https://www.xiaohongshu.com/explore/67bec6f00000000029017dd7?xsec_token=ABDJX76ctL-3PhQCRXsycbirVLWTRiVG7lQVQDd4mLOEs=&xsec_source=pc_search,7,https://sns-webpic-qc.xhscdn.com/202503181355/18e73489cb9ad4f507814c493b88b41a/spectrum/1040g0k031ebvkrndg8005pt5fvg3jpmieu1dogg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dok3uns0u6g5pt5fvg3jpmikpg86l8?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉皮卡,小宝,https://www.xiaohongshu.com/explore/67d605b4000000001a00584f?xsec_token=ABqF4GON5TgjlyXwZcaXmEO6hoTpZ9efjDsA6Hkf-Ej3k=&xsec_source=pc_search,1,https://sns-webpic-qc.xhscdn.com/202503181355/de5e3a53aea68f5325f525b0e71ad364/1040g2sg31f2ma77nmqag5p7liu5h4sju8o3u4cg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318469d1c0m005p7liu5h4sjuquo6teg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
在考虑特斯拉吗？来看看用车一年真实感受,江苏商业圈搬砖萌新🐟小鱼,https://www.xiaohongshu.com/explore/67a6140a000000002903f5b0?xsec_token=ABYCrtc5CBvJFkhR3Indxk0YkE4jcOj5LHVC_NMBP7TrM=&xsec_source=pc_search,5,https://sns-webpic-qc.xhscdn.com/202503181355/a4ceda1ab161f5b40890a94a695234a6/1040g00831djs63i5ge005n7i7dvk07rclubqgn0!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31djsc2rp0e005n7i7dvk07rcfvruqt8?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
NJ Model Y 落地价3.7 (100%浓度干货）,小红薯653F0916,https://www.xiaohongshu.com/explore/67a1a04b00000000290158aa?xsec_token=ABrvv5sRvEV5Qf__jWxxBkVNTzJoh77OC9HgCpClfmQ4Y=&xsec_source=pc_search,62,https://sns-webpic-qc.xhscdn.com/202503181355/d5a8630061ee7b1f098f12606747c197/1040g00831dfh1u7sge005p9us4ej8pkvt8vsgso!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/645b809d1b0ee4025dc47735.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
小米su7 vs 特斯拉model3,龟速车评,https://www.xiaohongshu.com/explore/67ade1c8000000001801a56b?xsec_token=ABsdBcwsDkcPETC-qHuuogHQ2AabS9-YcpQ7tdI_FFGsc=&xsec_source=pc_search,829,https://sns-webpic-qc.xhscdn.com/202503181355/2d20106e983ece2d25da4a79a86746a6/spectrum/1040g34o31drfs8mh08005o4ja5i08all6hiqekg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/64fff98820f4400a47bd7e35.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉暴跌，现在能抄底吗？,杂谈者,https://www.xiaohongshu.com/explore/67cf9c11000000002900b04c?xsec_token=ABSnFMSxL4injzGBk8-MOk4ZWP6txx1KIArFIQ8glMYao=&xsec_source=pc_search,3,https://sns-webpic-qc.xhscdn.com/202503181355/e92b01c2c85671383634243ba339722c/1040g00831ese1ecdmq005pmci9i7e61md15ghsg!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/645b7f3c86578b8c6ab3b068.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
车企价格战，特斯拉modelY，二手行情崩了？,老高你好二手车,https://www.xiaohongshu.com/explore/678f9b690000000029019dbd?xsec_token=ABSncpRWI_-KgOhYxlMnlFOjMBLX6K1-vxuvVUPvF6AG8=&xsec_source=pc_search,1518,https://sns-webpic-qc.xhscdn.com/202503181355/0ab682e2bbb5927567958ce509332744/spectrum/1040g0k031cttusif0u005nu2fpj0bgs1kj66a38!nc_n_webp_mw_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30v4d24cili6g5nu2fpj0bgs15l2971g?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
关于TSLA的短期走势🥹,观星者Stargazer,https://www.xiaohongshu.com/explore/67bf7ceb000000000e0067ed?xsec_token=ABhzB-tprwiLE1yVFuhCqFA30P0eVwnE8ohRbjU4e8qHg=&xsec_source=pc_search,47,https://sns-webpic-qc.xhscdn.com/202503181355/59c6a3d8014f8700562ee31b45182104/1040g2sg31ecm7p0pgu705o9g5begj0dhg8ts6oo!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3196p4qim56005o9g5begj0dhnu66oig?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉新 Y：26万起，续航王，但有个致命伤,深解,https://www.xiaohongshu.com/explore/67810455000000000b0167fe?xsec_token=ABTIskZdMy9FxQqHiNWveA7VYckBshgr2hUBXpi1KX4Bo=&xsec_source=pc_search,121,https://sns-webpic-qc.xhscdn.com/202503181355/2807f7a6338c1caa8c9f8b920e35a80f/spectrum/1040g0k031cflvjd8ge005pes423h9upog8vna08!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ccltri00k605pes423h9uposcdk180?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
还信不信马斯克,大臭臭,https://www.xiaohongshu.com/explore/67cf8fcd000000000603ecdf?xsec_token=ABSnFMSxL4injzGBk8-MOk4Va2ECauZ22zBTFzc_-1jpQ=&xsec_source=pc_search,52,https://sns-webpic-qc.xhscdn.com/202503181355/debaa444e8f881000e527ef386da059e/1040g2sg31eschhmgmo005oksbul6sqokuujntvo!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31f4pjdfq6i005oksbul6sqok3811p20?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉单周销量1.38万台😍,塔梵宝塔,https://www.xiaohongshu.com/explore/67d46ab9000000001d015c01?xsec_token=ABpPa30sOKON9Jzs6XCT_A-yljdE8Qm3KM2toAo_UofC0=&xsec_source=pc_search,赞,https://sns-webpic-qc.xhscdn.com/202503181356/83b0f06e058705df815d1bed16b6fa03/1040g2sg31f1v2snnlsdg5o4h2bjg93qtpeci4v0!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31b77i0vs6u6g5o4h2bjg93qtfsqolk0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉黑色星期一？,QJQ,https://www.xiaohongshu.com/explore/67cf850e000000000b015674?xsec_token=ABSnFMSxL4injzGBk8-MOk4ZAqb7fHOhDcZlF2SrtOFDc=&xsec_source=pc_search,1,https://sns-webpic-qc.xhscdn.com/202503181356/bc8b7cca33f6d17d29d3c2554116c2f8/1040g2sg31esb7igamed05nsbt8rg83e1p3nnclg!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ep3qmvqma6g5nsbt8rg83e19ovahs0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
如何让你的特斯拉秒变大玩具？,特星球-哈利,https://www.xiaohongshu.com/explore/67d67065000000000b0169d5?xsec_token=ABqF4GON5TgjlyXwZcaXmEO-Mpkru6JyKaHAgmDa7inls=&xsec_source=pc_search,146,https://sns-webpic-qc.xhscdn.com/202503181356/18154675c4e46c007bf3a163e8fbb91b/spectrum/1040g0k031f3399d1ms005ofefe0k0i3jnu71tp8!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/643dfbfe2b3ebad5e52d0dcd.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉全球销量大跳水！中国市场直接腰斩？,罗礼-斗子侃车,https://www.xiaohongshu.com/explore/67c94d4600000000090153c6?xsec_token=AB5vfBTd_i3ghCl5_vyCXHhW9g76FNskVX8Bd75cauGzY=&xsec_source=pc_search,72,https://sns-webpic-qc.xhscdn.com/202503181356/e0d960a53afbb9689e5778339c666793/spectrum/1040g0k031em8rvt14q005pp5jb37di30hc1j3lo!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/645b80521e6a57c3bdb8f301.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
后悔订早了😭3月特斯拉焕新Y可以免息了！,解说猿说车品,https://www.xiaohongshu.com/explore/67c16f990000000006039298?xsec_token=ABgWbz5TnVtUs4RD6IlL7scH1Y4VuPKOuhBjQ6Lh0O6c4=&xsec_source=pc_search,13,https://sns-webpic-qc.xhscdn.com/202503181356/e93d50c354b5ff29db49a96f7311a89c/1040g00831eej3ob6gm6g5p731p2g8ih9jmej0p8!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/65f7e53140fa7800012150c4.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
小米还是特斯拉极限二选一,C夫人,https://www.xiaohongshu.com/explore/67ce2cb4000000002903003b?xsec_token=ABR_M2NSVyL1pKIpTgxRBad-tIVIgHG238u_Gm7SPeId4=&xsec_source=pc_search,112,https://sns-webpic-qc.xhscdn.com/202503181356/3becc2c01a3ea74d0b68d23d63d160ce/1040g00831er15hn75s5g5ppsd63734e2jvd9ldo!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ckk897d086g5ppsd63734e2pjrrob8?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
💥特斯拉保费疯涨，一年无出险竟要 9900,暨越寡颇赂吹纤,https://www.xiaohongshu.com/explore/67976ee00000000029018210?xsec_token=ABEkth8AjyV4lVgNolNcWrhlS_bcfRQXWB-bcoBq23PtI=&xsec_source=pc_search,73,https://sns-webpic-qc.xhscdn.com/202503181356/c352fc5a88a0ea8e312037f15e230fe9/spectrum/1040g34o31d5igfvvge0g5okpt04od1gckphmrdg!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/6299e809000000002102860c.jpg?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
Elon Musk身价蒸发290亿刀！,Mr. 横竖,https://www.xiaohongshu.com/explore/67cf9d1f000000000d014d0f?xsec_token=ABSnFMSxL4injzGBk8-MOk4Tw9LjtqnS0KBuQEoLXyToM=&xsec_source=pc_search,4,https://sns-webpic-qc.xhscdn.com/202503181356/5f9cc0da42ce819f28e1ddf154c10bcf/1040g00831ese5imvm6005p0j2dnkcfl5dbg217g!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d0gnjha0u005p0j2dnkcfl5rj2tj20?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
特斯拉五年免息政策，到底香不香？,特斯拉贴膜达人,https://www.xiaohongshu.com/explore/67b2f8a2000000001801127f?xsec_token=ABNuMTahLjOiw_TpWp68zq3td6IWjSO-YsXwz2ARbTzmQ=&xsec_source=pc_search,5,https://sns-webpic-qc.xhscdn.com/202503181356/e744b2cfd4314111b5baab27b8c01a4a/spectrum/1040g34o31e0f1slv08105opud6um3jvrlkk3dso!nc_n_webp_prv_1,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319sqk6ld7a6g5opud6um3jvr0hu7sk0?imageView2/2/w/80/format/jpg?imageView2/2/w/60/format/webp|imageMogr2/strip
